WORD COUNT,WORD,TRANSLITERATION,TRANSLATION
2,семинара,seminara,
2,доза,doza,
2,Антонио,Antonio,
2,задържа,zadarzha,
2,отслужихме,otsluzhihme,
2,изоставянето,izostavyaneto,
2,Young,Young,
2,84:88,84:88,
2,желаещи,zhelaeshti,
2,Искате,Iskate,
2,отне,otne,
2,пътеводна,patevodna,
2,забравените,zabravenite,
2,доблестните,doblestnite,
2,Друго,Drugo,
2,коляно,kolyano,
2,преклони,prekloni,
2,изповяда,izpovyada,
2,препратки,prepratki,
2,Различен,Razlichen,
2,повлияе,povliyae,
2,пренебрегнат,prenebregnat,
2,скорошна,skoroshna,
2,открояват,otkroyavat,
2,отговорим,otgovorim,
2,провъзгласят,provazglasyat,
2,дългоочакваното,dalgoochakvanoto,
2,тълкуванието,talkuvanieto,
2,терзание,terzanie,
2,Израил7,Izrail7,
2,Оставих,Ostavih,
2,прибера,pribera,
2,ивритското,ivritskoto,
2,възложена,vazlozhena,
2,Надявах,Nadyavah,
2,тълкувание,talkuvanie,
2,цялост,tsyalost,
2,пълноправен,palnopraven,
2,чернокожи,chernokozhi,
2,базирани,bazirani,
2,нагласа,naglasa,
2,излизате,izlizate,
2,ненакърнени,nenakarneni,
2,съкрушеното,sakrushenoto,
2,изнемощели,iznemoshteli,
2,недоразбрани,nedorazbrani,
2,гъмжи,gamzhi,
2,впрягаме,vpryagame,
2,битките,bitkite,
2,несигурен,nesiguren,
2,реалистично,realistichno,
2,оптимистично,optimistichno,
2,мъдрата,madrata,
2,живеехме,zhiveehme,
2,Джърси,Dzharsi,
2,слушали,slushali,
2,скитат,skitat,
2,укротява,ukrotyava,
2,замисъла,zamisala,
2,убие,ubie,
2,ученика,uchenika,
2,Единствената,Edinstvenata,
2,спалнята,spalnyata,
2,одър,odar,
2,шлифова,shlifova,
2,проведена,provedena,
2,Годината,Godinata,
2,1:2,1:2,
2,убедени,ubedeni,
2,подарихме,podarihme,
2,веселие,veselie,
2,преоценка,preotsenka,
2,придоби,pridobi,
2,единението,edinenieto,
2,покори,pokori,
2,илюстрирано,ilyustrirano,
2,нарекат,narekat,
2,5:5,5:5,
2,Миналият,Minaliyat,
2,Холандия,Holandiya,
2,намираха,namiraha,
2,затруднено,zatrudneno,
2,Поканихме,Pokanihme,
2,провеждано,provezhdano,
2,1:4,1:4,
2,назначени,naznacheni,
2,диагноза,diagnoza,
2,въодушевени,vaodusheveni,
2,отдалечеността,otdalechenostta,
2,останахме,ostanahme,
2,мечтата,mechtata,
2,разрастването,razrastvaneto,
2,преустановени,preustanoveni,
2,Хиляди,Hilyadi,
2,правителствените,pravitelstvenite,
2,образователните,obrazovatelnite,
2,принудително,prinuditelno,
2,понесли,ponesli,
2,зрял,zryal,
2,Времената,Vremenata,
2,изоставен,izostaven,
2,забравен,zabraven,
2,изпращане,izprashtane,
2,приюти,priyuti,
2,2:00,2:00,
2,приветствани,privetstvani,
2,принуден,prinuden,
2,неправомерно,nepravomerno,
2,Най-великите,Nay-velikite,
2,представлявам,predstavlyavam,
2,енергични,energichni,
2,повтаряте,povtaryate,
2,записваме,zapisvame,
2,посъветва,posavetva,
2,тихият,tihiyat,
2,размишляване,razmishlyavane,
2,28:30,28:30,
2,неизмерима,neizmerima,
2,хлопаме,hlopame,
2,вдигни,vdigni,
2,разпространени,razprostraneni,
2,справям,spravyam,
2,взаимносвързани,vzaimnosvarzani,
2,оттегляме,otteglyame,
2,всеизгаряния,vseizgaryaniya,
2,дълбочини,dalbochini,
2,злоба,zloba,
2,текстът,tekstat,
2,Балтимор,Baltimor,
2,Мериленд,Merilend,
2,болничния,bolnichniya,
2,хоспитализиран,hospitaliziran,
2,прегледа,pregleda,
2,грижеше,grizheshe,
2,впечатляващи,vpechatlyavashti,
2,изобличава,izoblichava,
2,възгледите,vazgledite,
2,отстъпи,otstapi,
2,качествата,kachestvata,
2,очарован,ocharovan,
2,ключово,klyuchovo,
2,Осъзнавайки,Osaznavayki,
2,натиснала,natisnala,
2,бутона,butona,
2,използвах,izpolzvah,
2,хвърлих,hvarlih,
2,гореща,goreshta,
2,себевладение,sebevladenie,
2,сила16,sila16,
2,Банкок,Bankok,
2,преодоляват,preodolyavat,
2,вести,vesti,
2,предприели,predprieli,
2,желали,zhelali,
2,по-божествена,po-bozhestvena,
2,непрестанната,neprestannata,
2,обхване,obhvane,
2,жадуваме,zhaduvame,
2,задреме,zadreme,
2,21-ви,21-vi,
2,отнякъде,otnyakade,
2,къпалнята,kapalnyata,
2,човек…,chovek…,
2,дай,day,
2,позволявай,pozvolyavay,
2,най-скъпоценният,nay-skapotsenniyat,
2,подхранвано,podhranvano,
2,обществен,obshtestven,
2,орли,orli,
2,тичат,tichat,
2,уморят,umoryat,
2,размириците,razmiritsite,
2,Събирането,Sabiraneto,
2,поставите,postavite,
2,пристъпихме,pristapihme,
2,отваряне,otvaryane,
2,фази,fazi,
2,Боливия,Boliviya,
2,подчинявате,podchinyavate,
2,приветствам,privetstvam,
2,покланя,poklanya,
2,записаха,zapisaha,
2,поучителни,pouchitelni,
2,Безброй,Bezbroy,
2,нарастващите,narastvashtite,
2,Продължава,Prodalzhava,
2,храмовия,hramoviya,
2,работниците,rabotnitsite,
2,тревожно,trevozhno,
2,Страхът,Strahat,
2,отпечатък,otpechatak,
2,замислих,zamislih,
2,служеха,sluzheha,
2,изпълваха,izpalvaha,
2,политиката,politikata,
2,по-отблизо,po-otblizo,
2,невъобразимо,nevaobrazimo,
2,по-дълбока,po-dalboka,
2,селестиалния,selestialniya,
2,служиш,sluzhish,
2,друг17,drug17,
2,обикаляме,obikalyame,
2,почтеността,pochtenostta,
2,Отворете,Otvorete,
2,словесно,slovesno,
2,седели,sedeli,
2,лежал,lezhal,
2,зачудил,zachudil,
2,провеждаме,provezhdame,
2,години8,godini8,
2,родят,rodyat,
2,непринудено,neprinudeno,
2,електронните,elektronnite,
2,нарушат,narushat,
2,настроена,nastroena,
2,щита,shtita,
2,Виетнам,Vietnam,
2,изтощителни,iztoshtitelni,
2,инструктора,instruktora,
2,жесток,zhestok,
2,Инструкторът,Instruktorat,
2,джунглата,dzhunglata,
2,търсел,tarsel,
2,неподвижен,nepodvizhen,
2,здрача,zdracha,
2,неприязън,nepriyazan,
2,стъпят,stapyat,
2,безопасната,bezopasnata,
2,Невада,Nevada,
2,хубавата,hubavata,
2,канеше,kaneshe,
2,Типът,Tipat,
2,класната,klasnata,
2,поместени,pomesteni,
2,извиних,izvinih,
2,предоставиха,predostaviha,
2,Андрюс,Andryus,
2,опитах,opitah,
2,поръсва,porasva,
2,роса,rosa,
2,разглежда,razglezhda,
2,откритие,otkritie,
2,20-и,20-i,
2,експеримент,eksperiment,
2,налягане,nalyagane,
2,сърдечния,sardechniya,
2,мастни,mastni,
2,плаки,plaki,
2,безсънни,bezsanni,
2,Зайците,Zaytsite,
2,повлияят,povliyayat,
2,хранела,hranela,
2,говорела,govorela,
2,заключава,zaklyuchava,
2,нерелигиозен,nereligiozen,
2,припева,pripeva,
2,забавно,zabavno,
2,кимна,kimna,
2,пренебрежение,prenebrezhenie,
2,подражание,podrazhanie,
2,явна,yavna,
2,благосклонни,blagosklonni,
2,лишения,lisheniya,
2,Мейс,Meys,
2,палатки,palatki,
2,Бедните,Bednite,
2,нуждаеха,nuzhdaeha,
2,проявявайки,proyavyavayki,
2,отговорна,otgovorna,
2,интересува,interesuva,
2,китайско,kitaysko,
2,продаваше,prodavashe,
2,топка,topka,
2,парченца,parchentsa,
2,величествената,velichestvenata,
2,катедрала,katedrala,
2,Шартър,Shartar,
2,опишат,opishat,
2,прашния,prashniya,
2,постъпваме,postapvame,
2,притежаваме,pritezhavame,
2,допринася,doprinasya,
2,противоречие,protivorechie,
2,подхранваща,podhranvashta,
2,предубедени,predubedeni,
2,Харкър,Harkar,
2,Латинска,Latinska,
2,овдовели,ovdoveli,
2,1992,1992,
2,снизхождение,snizhozhdenie,
2,поздравен,pozdraven,
2,дребна,drebna,
2,коса,kosa,
2,тръгнете,tragnete,
2,горната,gornata,
2,тъстът,tastat,
2,живяхме,zhivyahme,
2,Разбираме,Razbirame,
2,станеш,stanesh,
2,дъщеричка,dashterichka,
2,Можеш,Mozhesh,
2,попитана,popitana,
2,въздига,vazdiga,
2,Гай,Gay,
2,Терънс,Terans,
2,Винсън,Vinsan,
2,изразят,izrazyat,
2,Дън,Dan,
2,Киюнгу,Kiyungu,
2,Ревилио-мл,Revilio-ml,
2,Вайънгина,Vayangina,
2,Джой,Dzhoy,
2,разпъването,razpavaneto,
2,вярвайте,vyarvayte,
2,сираци,siratsi,
2,разнасят,raznasyat,
2,масова,masova,
2,докоснем,dokosnem,
2,грубо,grubo,
2,Pobrecito,Pobrecito,
2,горкият,gorkiyat,
2,грижил,grizhil,
2,пътувате,patuvate,
2,куц,kuts,
2,слагаха,slagaha,
2,наречените,narechenite,
2,Красиви,Krasivi,
2,влизаха,vlizaha,
2,попроси,poprosi,
2,Сребро,Srebro,
2,Назарянина,Nazaryanina,
2,добиха,dobiha,
2,насочвам,nasochvam,
2,по-различен,po-razlichen,
2,доби,dobi,
2,отговарях,otgovaryah,
2,Уитуърт,Uituart,
2,обещаваща,obeshtavashta,
2,Започнал,Zapochnal,
2,застани,zastani,
2,кози,kozi,
2,фев,fev,
2,Not,Not,
2,1974,1974,
2,апр,apr,
2,Кигали,Kigali,
2,скърбеше,skarbeshe,
2,жестоките,zhestokite,
2,противоположни,protivopolozhni,
2,купува,kupuva,
2,бонбони,bonboni,
2,Несправедливостите,Nespravedlivostite,
2,по-непоклатима,po-nepoklatima,
2,настояваме,nastoyavame,
2,непродуктивно,neproduktivno,
2,обвинените,obvinenite,
2,запазването,zapazvaneto,
2,обвинен,obvinen,
2,мъжът,mazhat,
2,прелюбодеяние,prelyubodeyanie,
2,Обвинителите,Obvinitelite,
2,Който…,Koyto…,
2,самодоволството,samodovolstvoto,
2,Стремежът,Stremezhat,
2,породените,porodenite,
2,влудяващите,vludyavashtite,
2,Казахме,Kazahme,
2,повлиява,povliyava,
2,ават,avat,
2,замени,zameni,
2,Нзонди,Nzondi,
2,Бразавил,Brazavil,
2,Еквадор,Ekvador,
2,преставаме,prestavame,
2,призна,prizna,
2,16-годишно,16-godishno,
2,осиновяване,osinovyavane,
2,грижили,grizhili,
2,благославян,blagoslavyan,
2,Лейнг,Leyng,
2,2011,2011,
2,чувствахме,chuvstvahme,
2,Бриел,Briel,
2,Миа,Mia,
2,спускат,spuskat,
2,спирка,spirka,
2,шофирах,shofirah,
2,търсеха,tarseha,
2,вкоренени,vkoreneni,
2,осветлява,osvetlyava,
2,съзрем,sazrem,
2,провеждахме,provezhdahme,
2,оплакваме,oplakvame,
2,благославяло,blagoslavyalo,
2,региона,regiona,
2,Касаи,Kasai,
2,крайните,kraynite,
2,милиция,militsiya,
2,запазили,zapazili,
2,погребан,pogreban,
2,възнесе,vaznese,
2,противоотровата,protivootrovata,
2,подсилва,podsilva,
2,утешително,uteshitelno,
2,национално,natsionalno,
2,очакването,ochakvaneto,
2,избегнем,izbegnem,
2,започвах,zapochvah,
2,65,65,
2,уважително,uvazhitelno,
2,изпълняваше,izpalnyavashe,
2,замина,zamina,
2,отсъствието,otsastvieto,
2,организирал,organiziral,
2,намирал,namiral,
2,визия,viziya,
2,помогнал,pomognal,
2,вдъхновявате,vdahnovyavate,
2,Епископите,Episkopite,
2,разрешават,razreshavat,
2,осъществите,osashtestvite,
2,редици,reditsi,
2,навечерието,navecherieto,
2,Абсолютно,Absolyutno,
2,завършил,zavarshil,
2,Бог5,Bog5,
2,представяте,predstavyate,
2,усетите,usetite,
2,вкуса,vkusa,
2,считате,schitate,
2,събудите,sabudite,
2,събран,sabran,
2,интелектуален,intelektualen,
2,обединявате,obedinyavate,
2,организирате,organizirate,
2,планирате,planirate,
2,планирането,planiraneto,
2,стадион,stadion,
2,футболна,futbolna,
2,терена,terena,
2,спешно,speshno,
2,Смело,Smelo,
2,силният,silniyat,
2,казваха,kazvaha,
2,предприемаш,predpriemash,
2,горделиви,gordelivi,
2,егоцентрични,egotsentrichni,
2,сблъсквате,sblaskvate,
2,най-дълбоко,nay-dalboko,
2,поучително,pouchitelno,
2,раздам,razdam,
2,вглеждах,vglezhdah,
2,нормалното,normalnoto,
2,съгласил,saglasil,
2,чашки,chashki,
2,съседката,sasedkata,
2,лекари,lekari,
2,настоятелно,nastoyatelno,
2,благослових,blagoslovih,
2,мислеха,misleha,
