WORD COUNT,WORD,TRANSLITERATION,LEMMA,TRANSLATION
1,дати,dati,дата,
1,извършвате,izvarshvate,извършвате,
1,духът,duhat,дух,
1,Илия,Iliya,илия,
1,проявление,proyavlenie,проявление,
1,семейството23,semeystvoto23,семейството23,
1,обвързва,obvarzva,обвързва,
1,бащи,bashti,баща,
1,единство24,edinstvo24,единство24,
1,свързаното,svarzanoto,свързаното,
1,приключение,priklyuchenie,приключение,
1,спонтанно,spontanno,спонтанен,
1,Обадете,Obadete,обадя,
1,Погледнете,Poglednete,погледна,
1,новородено,novorodeno,новородено,
1,Отделяйте,Otdelyayte,отделяйте,
1,откривайте,otkrivayte,откривайте,
1,приемайте,priemayte,приемайте,
1,искреност,iskrenost,искреност,
1,позитивно,pozitivno,позитивно,
1,предадете,predadete,предам,
1,негативното,negativnoto,негативното,
1,посетете,posetete,посетя,
1,FamilySearch.org,FamilySearch.org,familysearch.org,
1,Изтеглете,Izteglete,изтеглете,
1,приложения,prilozheniya,приложения,
1,преносими,prenosimi,преносими,
1,устройства,ustroystva,устройство,
1,безплатни,bezplatni,безплатен,
1,Откривайте,Otkrivayte,откривайте,
1,свързвайте,svarzvayte,свързвайте,
1,принадлежете,prinadlezhete,принадлежете,
1,Вижте,Vizhte,видя,
1,добавяте,dobavyate,добавяте,
1,клони,kloni,клон,
1,помагайте,pomagayte,помагам,
1,обединяване,obedinyavane,обединяване,
1,Помнете,Pomnete,помня,
1,демографията,demografiyata,демографията,
1,построяването,postroyavaneto,построяване,
1,давайте,davayte,давам,
1,чакащите,chakashtite,чакам,
1,Великденското,Velikdenskoto,великденското,
1,създадем,sazdadem,създам,
1,най-добрата,nay-dobrata,добър,
1,пленниците,plennitsite,пленница,
1,пуска,puska,пускам,
1,угнетените25,ugnetenite25,угнетените25,
1,друг26,drug26,друг26,
1,повторно,povtorno,повторно,
1,най-ценните,nay-tsennite,най-ценен,
1,радост27,radost27,радост27,
1,открийте,otkriyte,открийте,
1,самата,samata,сам,
1,сътворил,satvoril,сътворя,
1,добри28,dobri28,добри28,
1,Възхвалявайте,Vazhvalyavayte,възхвалявайте,
1,продължаващото,prodalzhavashtoto,продължавам,
1,възстановяване,vazstanovyavane,възстановяване,
1,доведете,dovedete,доведа,
1,Действа,Deystva,действам,
1,разговарях,razgovaryah,разговарям,
1,пълнолетен,palnoleten,пълнолетен,
1,ангажиран,angazhiran,ангажиран,
1,професионалната,profesionalnata,професионален,
1,отношения,otnosheniya,отношение,
1,отслабваше,otslabvashe,отслабвам,
1,очаквал,ochakval,очаквам,
1,смяташе,smyatashe,смятам,
1,Говоря,Govorya,говоря,
1,пеете,peete,пея,
1,чувствали,chuvstvali,чувствали,
1,насред,nasred,насред,
1,насрещен,nasreshten,насрещен,
1,видяха,vidyaha,видя,
1,смутиха…,smutiha…,смутиха…,
1,извикаха,izvikaha,извикам,
1,проговори,progovori,проговоря,
1,Дерзайте,Derzayte,дерзайте,
1,бойте,boyte,бойте,
1,Тебе,Tebe,тебе,
1,иде,ide,ида,
1,уплаши,uplashi,уплаша,
1,извика,izvika,извикам,
1,простата,prostata,прост,
1,напуска,napuska,напускам,
1,успее4,uspee4,успее4,
1,стресираща,stresirashta,стресираща,
1,опасна,opasna,опасен,
1,чух,chuh,чуя,
1,Жозе,Zhoze,жозе,
1,оставяйки,ostavyayki,оставям,
1,дочул,dochul,дочул,
1,попитали,popitali,попитам,
1,Деветгодишната,Devetgodishnata,деветгодишен,
1,момиче,momiche,момиче,
1,доверява,doveryava,доверявам,
1,погледнете,poglednete,погледна,
1,вярвам,vyarvam,вярвам,
1,упражнявали,uprazhnyavali,упражнявали,
1,присъединим,prisaedinim,присъединя,
1,омаловажавайте,omalovazhavayte,омаловажавайте,
1,следният,sledniyat,следен,
1,уплашен,uplashen,уплаша,
1,вятъра,vyatara,вятър,
1,потъва,potava,потъвам,
1,плува,pluva,плува,
1,хваща,hvashta,хващам,
1,по-здраво,po-zdravo,здрав,
1,изплаква,izplakva,изплаква,
1,подложени,podlozheni,подложен,
1,разклатят,razklatyat,разклатят,
1,потънем,potanem,потъна,
1,прелетим,preletim,прелетим,
1,спъваме,spavame,спъваме,
1,потъваме,potavame,потъвам,
1,усмивка,usmivka,усмивка,
1,изкупление7,izkuplenie7,изкупление7,
1,най-много,nay-mnogo,най-много,
1,Обърнете,Obarnete,обърна,
1,отлагайте,otlagayte,отлагайте,
1,по-освобождаващо,po-osvobozhdavashto,по-освобождаващо,
1,облагородяващо,oblagorodyavashto,облагородяващо,
1,по-съществено,po-sashtestveno,по-съществен,
1,усърдие,usardie,усърдие,
1,напуснали,napusnali,напусна,
1,полезрението,polezrenieto,полезрение,
1,покайвате,pokayvate,покайвате,
1,Изпитвайте,Izpitvayte,изпитвам,
1,укрепващата,ukrepvashtata,укрепвам,
1,ежедневното,ezhednevnoto,ежедневен,
1,отлагаме,otlagame,отлагаме,
1,работеше,raboteshe,работя,
1,разказа,razkaza,разкажа,
1,преподавала,prepodavala,преподавала,
1,доверил,doveril,доверил,
1,молил,molil,моля,
1,молила,molila,моля,
1,Получила,Poluchila,получа,
1,видяла,vidyala,видя,
1,изглеждал,izglezhdal,изглеждал,
1,по-щастлив,po-shtastliv,щастлив,
1,Казал,Kazal,кажа,
1,най-после,nay-posle,най-после,
1,дошло,doshlo,дойда,
1,полагал,polagal,полагал,
1,опитвали,opitvali,опитвам,
1,късно,kasno,късно,
1,Смирявайте,Smiryavayte,смирявайте,
1,обиди,obidi,обида,
1,порицание,poritsanie,порицание,
1,Продължава,Prodalzhava,продължавам,
1,изграждащи,izgrazhdashti,изграждащи,
1,непоколебимия,nepokolebimiya,непоколебим,
1,ръководител,rakovoditel,ръководител,
1,осъществите,osashtestvite,осъществите,
1,правил,pravil,правя,
1,най-пълноценно,nay-palnotsenno,най-пълноценен,
1,изграждам,izgrazhdam,изграждам,
1,заставяни,zastavyani,заставяни,
1,начин12,nachin12,начин12,
1,създаден,sazdaden,създам,
1,преодоля,preodolya,преодолея,
1,осъществи,osashtestvi,осъществя,
1,незабавно,nezabavno,незабавен,
1,затворническия,zatvornicheskiya,затворническия,
1,Клинтън,Klintan,клинтън,
1,40-те,40-te,40-те,
1,50-те,50-te,50-те,
1,миналия,minaliya,минал,
1,доби,dobi,доба,
1,известност,izvestnost,известност,
1,затвор,zatvor,затвор,
1,критик,kritik,критик,
1,Ама,Ama,ама,
1,леопардите,leopardite,леопардите,
1,сменят,smenyat,сменям,
1,петната,petnata,петната,
1,Директор,Direktor,директор,
1,работя,rabotya,работя,
1,леопарди,leopardi,леопарди,
1,Работя,Rabotya,работя,
1,лъжи,lazhi,лъжа,
1,неистина,neistina,неистина,
1,преповтаря,prepovtarya,преповтаря,
1,Учени,Ucheni,учен,
1,Светът,Svetat,свят,
1,избягват,izbyagvat,избягвам,
1,Разработчиците,Razrabotchitsite,разработчиците,
1,компютърен,kompyutaren,компютърен,
1,софтуер,softuer,софтуер,
1,компютрите,kompyutrite,компютър,
1,наричани,narichani,наричам,
1,импликации,implikatsii,импликации,
1,Изглеждат,Izglezhdat,изглеждам,
1,х,h,х,
1,Съществуват,Sashtestvuvat,съществувам,
1,спазваш,spazvash,спазвам,
1,изяви,izyavi,изява,
1,безкрайна,bezkrayna,безкраен,
1,условия6,usloviya6,условия6,
1,пребъдвате,prebadvate,пребъдвате,
